stateabb,year,cinc
BFO,2016,0.00078206765
LBR,1920,0.000070934097
LBR,1921,0.000071667993
LBR,1922,0.000069780712
LBR,1923,0.000090327521
LBR,1924,0.00010434593
LBR,1925,0.000093083858
LBR,1926,0.00010738873
LBR,1927,0.00010947626
LBR,1928,0.000095458643
LBR,1929,0.00009602448
LBR,1930,0.00020875841
LBR,1931,0.00024887652
LBR,1932,0.00018103639
LBR,1933,0.000067694004
LBR,1934,0.00016797257
LBR,1935,0.00014524901
LBR,1936,0.00014700825
LBR,1937,0.00014527084
LBR,1938,0.000080112804
LBR,1939,0.000074577547
LBR,1940,0.00010498731
LBR,1941,0.000087308334
LBR,1942,0.00009923843
LBR,1943,0.000098693366
LBR,1944,0.000096364092
LBR,1945,0.000094496048
LBR,1946,0.00015179426
LBR,1947,0.0001395718
LBR,1948,0.00014020063
LBR,1949,0.00013115218
LBR,1950,0.00013411585
LBR,1951,0.00012866402
LBR,1952,0.00012235968
LBR,1953,0.00012205833
LBR,1954,0.00012012912
LBR,1955,0.00011908279
LBR,1956,0.000091858659
LBR,1957,0.000080242353
LBR,1958,0.000097776028
LBR,1959,0.000097403507
LBR,1960,0.00006608016
LBR,1961,0.000062535546
LBR,1962,0.000071911192
LBR,1963,0.000080963175
LBR,1964,0.000081733728
LBR,1965,0.000085262494
LBR,1966,0.000084244872
LBR,1967,0.000085374122
LBR,1968,0.000096225624
LBR,1969,0.00010481164
LBR,1970,0.00011854807
LBR,1971,0.00014862667
LBR,1972,0.00015800635
LBR,1973,0.00016064791
LBR,1974,0.00017213624
LBR,1975,0.00017416797
LBR,1976,0.00017684973
LBR,1977,0.00015983071
LBR,1978,0.00018372262
LBR,1979,0.00019840203
LBR,1980,0.00020752329
LBR,1981,0.00019834172
LBR,1982,0.00018410372
LBR,1983,0.00018317036
LBR,1984,0.00019149056
LBR,1985,0.0001912599
LBR,1986,0.00019469003
LBR,1987,0.00019362266
LBR,1988,0.00019575047
LBR,1989,0.00019928787
LBR,1990,0.00020011597
LBR,1991,0.00018961866
LBR,1992,0.0001941295
LBR,1993,0.00016086927
LBR,1994,0.00017718172
LBR,1995,0.0001814274
LBR,1996,0.00018395974
LBR,1997,0.00018790548
LBR,1998,0.00018435443
LBR,1999,0.00019754002
LBR,2000,0.00028074358
LBR,2001,0.00028851393
LBR,2002,0.00033109149
LBR,2003,0.00034168383
LBR,2004,0.00042403844
LBR,2005,0.00041103299
LBR,2006,0.00040055419
LBR,2007,0.00026129661
LBR,2008,0.00025628801
LBR,2009,0.00021851517
LBR,2010,0.00022087709
LBR,2011,0.00022435392
LBR,2012,0.00027042115
LBR,2013,0.00027047508
LBR,2014,0.00027381635
LBR,2015,0.0002331274
LBR,2016,0.00023610538
SIE,1961,0.00017798578
SIE,1962,0.00018435161
SIE,1963,0.00019070454
SIE,1964,0.00019027179
SIE,1965,0.00019175338
SIE,1966,0.0001890839
SIE,1967,0.0001888503
SIE,1968,0.00018817054
SIE,1969,0.00021634309
SIE,1970,0.00020945772
SIE,1971,0.00021000492
SIE,1972,0.00021014239
SIE,1973,0.0002070942
SIE,1974,0.00021781684
SIE,1975,0.0002195531
SIE,1976,0.0002069597
SIE,1977,0.0002161663
SIE,1978,0.00019991786
SIE,1979,0.00020746225
SIE,1980,0.00020799118
SIE,1981,0.00022255022
SIE,1982,0.00022508531
SIE,1983,0.00023896219
SIE,1984,0.00022701836
SIE,1985,0.00023781977
SIE,1986,0.00023766796
SIE,1987,0.00024846234
SIE,1988,0.00023665679
SIE,1989,0.00023799793
SIE,1990,0.00024788099
SIE,1991,0.00025618041
SIE,1992,0.00032516354
SIE,1993,0.00025005965
SIE,1994,0.00025447266
SIE,1995,0.00025219162
SIE,1996,0.00025314785
SIE,1997,0.00025651063
SIE,1998,0.00024740977
SIE,1999,0.00023854196
SIE,2000,0.00024170941
SIE,2001,0.00027499546
SIE,2002,0.00032541965
SIE,2003,0.00032877226
SIE,2004,0.00033213838
SIE,2005,0.00033530992
SIE,2006,0.00033837333
SIE,2007,0.00032380034
SIE,2008,0.00032099307
SIE,2009,0.00032027179
SIE,2010,0.00031938596
SIE,2011,0.00032171089
SIE,2012,0.00032228869
SIE,2013,0.00034222979
SIE,2014,0.00034411383
SIE,2015,0.00034709059
SIE,2016,0.00033356011
GHA,1957,0.00060966512
GHA,1958,0.00061482267
GHA,1959,0.00061997736
GHA,1960,0.00064218417
GHA,1961,0.00069474609
GHA,1962,0.00068736193
GHA,1963,0.00075243058
GHA,1964,0.00080722274
GHA,1965,0.00082291744
GHA,1966,0.00084224821
GHA,1967,0.00088929344
GHA,1968,0.00097992574
GHA,1969,0.00093800889
GHA,1970,0.00094809337
GHA,1971,0.00095078856
GHA,1972,0.00097790069
GHA,1973,0.00098326686
GHA,1974,0.00095796364
GHA,1975,0.00087694032
GHA,1976,0.00089695485
GHA,1977,0.00088971003
GHA,1978,0.00088241068
GHA,1979,0.00085151644
GHA,1980,0.00084364112
GHA,1981,0.00086257671
GHA,1982,0.00085498788
GHA,1983,0.00085138634
GHA,1984,0.00086567661
GHA,1985,0.00087210187
GHA,1986,0.00083043834
GHA,1987,0.00083930889
GHA,1988,0.00087579351
GHA,1989,0.00089109421
GHA,1990,0.00085216924
GHA,1991,0.00088116142
GHA,1992,0.00088935666
GHA,1993,0.00091667927
GHA,1994,0.00095433649
GHA,1995,0.00097004161
GHA,1996,0.00098015752
GHA,1997,0.00099501887
GHA,1998,0.0010223751
GHA,1999,0.0010384597
GHA,2000,0.0010194537
GHA,2001,0.0010092099
GHA,2002,0.0010567829
GHA,2003,0.0010566387
GHA,2004,0.0010623041
GHA,2005,0.0010727108
GHA,2006,0.0010777308
GHA,2007,0.0011780853
GHA,2008,0.0011843111
GHA,2009,0.0011834925
GHA,2010,0.0012221466
GHA,2011,0.0011963338
GHA,2012,0.0012361158
GHA,2013,0.0012623324
GHA,2014,0.0012711732
GHA,2015,0.001287414
GHA,2016,0.0013081454
TOG,1960,0.000082851169
TOG,1961,0.000083149651
TOG,1962,0.000091628266
TOG,1963,0.000091689362
TOG,1964,0.00010066352
TOG,1965,0.00013110338
TOG,1966,0.00013177449
TOG,1967,0.00013492827
TOG,1968,0.00013135477
TOG,1969,0.00013563641
TOG,1970,0.00014448624
TOG,1971,0.00016127335
TOG,1972,0.0001620129
TOG,1973,0.00016292588
TOG,1974,0.00016335186
TOG,1975,0.00017421463
TOG,1976,0.00018295262
TOG,1977,0.00018558966
TOG,1978,0.00020082548
TOG,1979,0.00019661208
TOG,1980,0.00020169141
TOG,1981,0.00020791337
TOG,1982,0.00020692406
TOG,1983,0.00021138748
TOG,1984,0.00021785621
TOG,1985,0.00022063998
TOG,1986,0.00022353463
TOG,1987,0.000233464
TOG,1988,0.00022214986
TOG,1989,0.00022728332
TOG,1990,0.00023953198
TOG,1991,0.00025030706
TOG,1992,0.00029563293
TOG,1993,0.00025886652
TOG,1994,0.00025559141
TOG,1995,0.00027493222
TOG,1996,0.00027836018
TOG,1997,0.00029618468
TOG,1998,0.00030274349
TOG,1999,0.0002986459
TOG,2000,0.00026847309
TOG,2001,0.00029975994
TOG,2002,0.00032127366
TOG,2003,0.00030696602
TOG,2004,0.00030918978
TOG,2005,0.00031984388
TOG,2006,0.00032197585
TOG,2007,0.00032541808
TOG,2008,0.00032723008
TOG,2009,0.00032952894
TOG,2010,0.00033031096
TOG,2011,0.00033412303
TOG,2012,0.00033666854
TOG,2013,0.0003945475
TOG,2014,0.00039883281
TOG,2015,0.00040073818
TOG,2016,0.00040543717
CAO,1960,0.00032914258
CAO,1961,0.0003936849
CAO,1962,0.00040548117
CAO,1963,0.00043111079
CAO,1964,0.00041820691
CAO,1965,0.000443795
CAO,1966,0.00044495414
CAO,1967,0.0004517505
CAO,1968,0.00045167137
CAO,1969,0.00046955282
CAO,1970,0.00051135203
CAO,1971,0.00052009762
CAO,1972,0.000522563
CAO,1973,0.00052713923
CAO,1974,0.00054166018
CAO,1975,0.00055113109
CAO,1976,0.00057182403
CAO,1977,0.00058984454
CAO,1978,0.00060591643
CAO,1979,0.00061448076
CAO,1980,0.00063906319
CAO,1981,0.00069420214
CAO,1982,0.00072443584
CAO,1983,0.00074936758
CAO,1984,0.00075224106
CAO,1985,0.00075707096
CAO,1986,0.00074043759
CAO,1987,0.00074282388
CAO,1988,0.00077583699
CAO,1989,0.00083754992
CAO,1990,0.00082611199
CAO,1991,0.00084734277
CAO,1992,0.00081233284
CAO,1993,0.00081635918
CAO,1994,0.00082056312
CAO,1995,0.00091390265
CAO,1996,0.00087268476
CAO,1997,0.00086715416
CAO,1998,0.00087571488
CAO,1999,0.00087650394
CAO,2000,0.00081521017
CAO,2001,0.00095829053
CAO,2002,0.0010805296
CAO,2003,0.0011176082
CAO,2004,0.0011332353
CAO,2005,0.0011385623
CAO,2006,0.0011593146
CAO,2007,0.0011004255
CAO,2008,0.0011357657
CAO,2009,0.001154874
CAO,2010,0.0011654308
CAO,2011,0.0012041425
CAO,2012,0.0012176096
CAO,2013,0.0012340209
CAO,2014,0.0012865156
CAO,2015,0.0013451786
CAO,2016,0.0013753069
NIG,1960,0.0041064196
NIG,1961,0.0041199299
NIG,1962,0.004083829
NIG,1963,0.0042166966
NIG,1964,0.0042616031
NIG,1965,0.0043846257
NIG,1966,0.0044657835
NIG,1967,0.0044944235
NIG,1968,0.0046816058
NIG,1969,0.0049732998
NIG,1970,0.0057988307
NIG,1971,0.0066852057
NIG,1972,0.0065554115
NIG,1973,0.0065655713
NIG,1974,0.0064571253
NIG,1975,0.0063648238
NIG,1976,0.0064625824
NIG,1977,0.0067795143
NIG,1978,0.0060884641
NIG,1979,0.0058360947
NIG,1980,0.0057958174
NIG,1981,0.0059160772
NIG,1982,0.0061087441
NIG,1983,0.0060563483
NIG,1984,0.0064894962
NIG,1985,0.0064534345
NIG,1986,0.0064618099
NIG,1987,0.0063935025
NIG,1988,0.0063853636
NIG,1989,0.0060746442
NIG,1990,0.0062136664
NIG,1991,0.0065159653
NIG,1992,0.0065111457
NIG,1993,0.0065572308
NIG,1994,0.0067358124
NIG,1995,0.0068596848
NIG,1996,0.0069941748
NIG,1997,0.0070267017
NIG,1998,0.0066887122
NIG,1999,0.0067880116
NIG,2000,0.0064053745
NIG,2001,0.0067733093
NIG,2002,0.0077090287
NIG,2003,0.0076932772
NIG,2004,0.0078222435
NIG,2005,0.008049787
NIG,2006,0.008064473
NIG,2007,0.0083799204
NIG,2008,0.0085136089
NIG,2009,0.0085591776
NIG,2010,0.0086956751
NIG,2011,0.0089528328
NIG,2012,0.0090637086
NIG,2013,0.0090241721
NIG,2014,0.00910326
NIG,2015,0.0092060883
NIG,2016,0.0094013708
GAB,1960,0.000030396459
GAB,1961,0.000031010386
GAB,1962,0.000029290966
GAB,1963,0.000037385922
GAB,1964,0.000036019523
GAB,1965,0.000035260771
GAB,1966,0.000036955578
GAB,1967,0.000045212008
GAB,1968,0.000063071959
GAB,1969,0.000055291141
GAB,1970,0.000067858608
GAB,1971,0.000081769293
GAB,1972,0.00008487481
GAB,1973,0.0000957093
GAB,1974,0.000094786643
GAB,1975,0.00011631242
GAB,1976,0.0001169937
GAB,1977,0.00013050959
GAB,1978,0.0001450243
GAB,1979,0.00014201569
GAB,1980,0.00014306273
GAB,1981,0.00015527497
GAB,1982,0.00015220561
GAB,1983,0.0001456243
GAB,1984,0.00013926902
GAB,1985,0.00013835472
GAB,1986,0.00016487383
GAB,1987,0.00015811712
GAB,1988,0.00015962349
GAB,1989,0.00018073138
GAB,1990,0.00015877951
GAB,1991,0.00018544905
GAB,1992,0.00017642207
GAB,1993,0.00018198698
GAB,1994,0.00016683683
GAB,1995,0.00017740135
GAB,1996,0.00017943693
GAB,1997,0.00020258274
GAB,1998,0.00018802543
GAB,1999,0.00018821601
GAB,2000,0.0001664779
GAB,2001,0.00016742646
GAB,2002,0.0001626837
GAB,2003,0.00016023361
GAB,2004,0.00016061233
GAB,2005,0.00017537469
GAB,2006,0.00017409665
GAB,2007,0.00017614846
GAB,2008,0.00017539214
GAB,2009,0.00017655018
GAB,2010,0.00018865516
GAB,2011,0.00019150828
GAB,2012,0.00018406562
GAB,2013,0.00019439806
GAB,2014,0.00018759724
GAB,2015,0.00019131119
GAB,2016,0.0001937097
CEN,1960,0.000074291347
CEN,1961,0.000074990268
CEN,1962,0.00010898875
CEN,1963,0.00011111793
CEN,1964,0.00012846592
CEN,1965,0.00013096549
CEN,1966,0.00013078023
CEN,1967,0.00013287338
CEN,1968,0.00013418138
CEN,1969,0.0001367369
CEN,1970,0.00016054616
CEN,1971,0.0001603991
CEN,1972,0.00016722883
CEN,1973,0.00016930388
CEN,1974,0.00016855053
CEN,1975,0.00018146745
CEN,1976,0.0001753894
CEN,1977,0.0001968579
CEN,1978,0.00017943107
CEN,1979,0.00018127907
CEN,1980,0.00018049685
CEN,1981,0.00018568872
CEN,1982,0.00019770487
CEN,1983,0.00019786337
CEN,1984,0.00020943387
CEN,1985,0.00020951951
CEN,1986,0.0002126149
CEN,1987,0.00021028231
CEN,1988,0.00021359658
CEN,1989,0.00021662629
CEN,1990,0.00020567981
CEN,1991,0.00025104097
CEN,1992,0.00021901575
CEN,1993,0.00021486387
CEN,1994,0.00021429626
CEN,1995,0.00021435619
CEN,1996,0.00022062592
CEN,1997,0.00021719809
CEN,1998,0.00021806385
CEN,1999,0.00020625201
CEN,2000,0.00019933905
CEN,2001,0.00020609472
CEN,2002,0.00019716979
CEN,2003,0.00019738959
CEN,2004,0.00019736175
CEN,2005,0.00019758327
CEN,2006,0.00019788659
CEN,2007,0.00019836801
CEN,2008,0.00019814007
CEN,2009,0.00019990928
CEN,2010,0.0002012279
CEN,2011,0.00019375596
CEN,2012,0.00022609923
CEN,2013,0.00022119874
CEN,2014,0.0002693003
CEN,2015,0.00026926716
CEN,2016,0.00026985726
CHA,1960,0.00017544795
CHA,1961,0.00017604353
CHA,1962,0.00017338495
CHA,1963,0.00018854409
CHA,1964,0.00018603068
CHA,1965,0.00020378949
CHA,1966,0.00023854063
CHA,1967,0.00023841127
CHA,1968,0.00024627466
CHA,1969,0.00024180241
CHA,1970,0.00025938029
CHA,1971,0.00027273656
CHA,1972,0.00028697992
CHA,1973,0.00028744582
CHA,1974,0.00028456989
CHA,1975,0.00029336801
CHA,1976,0.0002969983
CHA,1977,0.00028814218
CHA,1978,0.00026611143
CHA,1979,0.00026755952
CHA,1980,0.00025913602
CHA,1981,0.00025736669
CHA,1982,0.00025763363
CHA,1983,0.00026515094
CHA,1984,0.00033696208
CHA,1985,0.00033483858
CHA,1986,0.00038134315
CHA,1987,0.00043597596
CHA,1988,0.00046837295
CHA,1989,0.0004830634
CHA,1990,0.00060384453
CHA,1991,0.00064059137
CHA,1992,0.00058877032
CHA,1993,0.00053967349
CHA,1994,0.00061233755
CHA,1995,0.00061689666
CHA,1996,0.00062627572
CHA,1997,0.00059457246
CHA,1998,0.00058324187
CHA,1999,0.00058161776
CHA,2000,0.00057751616
CHA,2001,0.00061134959
CHA,2002,0.00059026328
CHA,2003,0.00059957191
CHA,2004,0.0006081913
CHA,2005,0.00061796949
CHA,2006,0.00062599732
CHA,2007,0.0005259231
CHA,2008,0.00060396397
CHA,2009,0.00060586422
CHA,2010,0.00061687874
CHA,2011,0.00063208269
CHA,2012,0.0006344358
CHA,2013,0.0007441527
CHA,2014,0.00075536146
CHA,2015,0.00076620246
CHA,2016,0.00072094786
CON,1960,0.000060348506
CON,1961,0.00010358015
CON,1962,0.00012036351
CON,1963,0.00012499793
CON,1964,0.00012339435
CON,1965,0.00013851747
CON,1966,0.00014364517
CON,1967,0.00014149662
CON,1968,0.00013366659
CON,1969,0.00013233753
CON,1970,0.00014805135
CON,1971,0.00015315885
CON,1972,0.00016996538
CON,1973,0.00015688315
CON,1974,0.00015509667
CON,1975,0.00017276141
CON,1976,0.00020763479
CON,1977,0.00019991495
CON,1978,0.00023469885
CON,1979,0.00028007344
CON,1980,0.00028837219
CON,1981,0.00028591673
CON,1982,0.00027863783
CON,1983,0.0003022569
CON,1984,0.00032514642
CON,1985,0.0003253168
CON,1986,0.00032579622
CON,1987,0.0003334184
CON,1988,0.00054469524
CON,1989,0.00055741676
CON,1990,0.00031056639
CON,1991,0.00037202585
CON,1992,0.00035391346
CON,1993,0.00039189338
CON,1994,0.0003371214
CON,1995,0.00033827906
CON,1996,0.00033827854
CON,1997,0.00034582865
CON,1998,0.00033922799
CON,1999,0.00033753228
CON,2000,0.00034319947
CON,2001,0.00035064609
CON,2002,0.00043352239
CON,2003,0.00037579381
CON,2004,0.0003800593
CON,2005,0.00038838695
CON,2006,0.0003947494
CON,2007,0.0004016521
CON,2008,0.00040417555
CON,2009,0.00041259133
CON,2010,0.00042381106
CON,2011,0.00043848995
CON,2012,0.00044992188
CON,2013,0.00051214808
CON,2014,0.00050715974
CON,2015,0.00052404264
CON,2016,0.00050604925
DRC,1960,0.0013257691
DRC,1961,0.0013244189
DRC,1962,0.0013850656
DRC,1963,0.001465072
DRC,1964,0.0015107102
DRC,1965,0.0016092054
DRC,1966,0.0016578289
DRC,1967,0.001803782
DRC,1968,0.0018793063
DRC,1969,0.0021593045
DRC,1970,0.0023030816
DRC,1971,0.0024334011
DRC,1972,0.0024664609
DRC,1973,0.0026256251
DRC,1974,0.0026533802
DRC,1975,0.0025043809
DRC,1976,0.0025013555
DRC,1977,0.0024826906
DRC,1978,0.0024669247
DRC,1979,0.0022805906
DRC,1980,0.0023882831
DRC,1981,0.0024903314
DRC,1982,0.0024857405
DRC,1983,0.0025101742
DRC,1984,0.0025505023
DRC,1985,0.0026031299
DRC,1986,0.0025363048
DRC,1987,0.0025513
DRC,1988,0.0025596505
DRC,1989,0.0026133587
DRC,1990,0.0026391894
DRC,1991,0.0028168089
DRC,1992,0.0034399
DRC,1993,0.0029304302
DRC,1994,0.0029447679
DRC,1995,0.002994946
DRC,1996,0.0030840717
DRC,1997,0.0029802958
DRC,1998,0.0031873274
DRC,1999,0.0032568425
DRC,2000,0.00328254
DRC,2001,0.0035293973
DRC,2002,0.0041493829
DRC,2003,0.0036881776
DRC,2004,0.0036032975
DRC,2005,0.0035404586
DRC,2006,0.0035893309
DRC,2007,0.0034800686
DRC,2008,0.0042581758
DRC,2009,0.0044812723
DRC,2010,0.0045130597
DRC,2011,0.0046849735
DRC,2012,0.0047835773
DRC,2013,0.0047053839
DRC,2014,0.0047797142
DRC,2015,0.0049215341
DRC,2016,0.0050301207
UGA,1962,0.00043601092
UGA,1963,0.00047733332
UGA,1964,0.00048752714
UGA,1965,0.00050547154
UGA,1966,0.00055694429
UGA,1967,0.00057301921
UGA,1968,0.00060459162
UGA,1969,0.00066496956
UGA,1970,0.00070892187
UGA,1971,0.0007225438
UGA,1972,0.00072333403
UGA,1973,0.00071434648
UGA,1974,0.00080180605
UGA,1975,0.00080988731
UGA,1976,0.00082055124
UGA,1977,0.00082968845
UGA,1978,0.00072784506
UGA,1979,0.00075506908
UGA,1980,0.00073975779
UGA,1981,0.00069848535
UGA,1982,0.00072988501
UGA,1983,0.00074885186
UGA,1984,0.00074779295
UGA,1985,0.00075040717
UGA,1986,0.00075928512
UGA,1987,0.00082842581
UGA,1988,0.00088853197
UGA,1989,0.00091871974
UGA,1990,0.0011119688
UGA,1991,0.0011687056
UGA,1992,0.0012759889
UGA,1993,0.0013023232
UGA,1994,0.0012532329
UGA,1995,0.0011983755
UGA,1996,0.00121265
UGA,1997,0.0012125068
UGA,1998,0.0012376357
UGA,1999,0.0012397446
UGA,2000,0.0012371318
UGA,2001,0.0013498962
UGA,2002,0.0014270551
UGA,2003,0.0014801455
UGA,2004,0.0014446366
UGA,2005,0.001400038
UGA,2006,0.0014183943
UGA,2007,0.0014449185
UGA,2008,0.0014628541
UGA,2009,0.001479771
UGA,2010,0.0014822097
UGA,2011,0.0015126336
UGA,2012,0.0015478454
UGA,2013,0.0016048464
UGA,2014,0.0016391395
UGA,2015,0.0016702826
UGA,2016,0.0017183628
KEN,1963,0.00065085391
KEN,1964,0.00076828268
KEN,1965,0.00079773803
KEN,1966,0.00079431641
KEN,1967,0.00079819513
KEN,1968,0.00082521123
KEN,1969,0.00083433057
KEN,1970,0.00094642054
KEN,1971,0.00097059156
KEN,1972,0.00097468594
KEN,1973,0.0010017873
KEN,1974,0.0010182301
KEN,1975,0.0010285354
KEN,1976,0.0010244604
KEN,1977,0.0010798983
KEN,1978,0.0011204651
KEN,1979,0.0011789394
KEN,1980,0.0012240312
KEN,1981,0.0012285647
KEN,1982,0.0012464769
KEN,1983,0.0012365496
KEN,1984,0.0012784388
KEN,1985,0.0013032471
KEN,1986,0.0012868757
KEN,1987,0.0013648652
KEN,1988,0.0013887815
KEN,1989,0.0014336192
KEN,1990,0.0013518895
KEN,1991,0.0014498191
KEN,1992,0.0014740983
KEN,1993,0.0015320703
KEN,1994,0.0015468284
KEN,1995,0.0015679036
KEN,1996,0.0016067418
KEN,1997,0.0016452485
KEN,1998,0.0015578121
KEN,1999,0.0015644536
KEN,2000,0.0015468467
KEN,2001,0.0016019779
KEN,2002,0.0016447291
KEN,2003,0.0016569697
KEN,2004,0.0016724035
KEN,2005,0.0017090919
KEN,2006,0.0017245354
KEN,2007,0.0017744271
KEN,2008,0.0017885541
KEN,2009,0.0017865248
KEN,2010,0.0017969849
KEN,2011,0.0018389566
KEN,2012,0.0018821006
KEN,2013,0.0019051437
KEN,2014,0.0019443855
KEN,2015,0.001992957
KEN,2016,0.0020401385
TAZ,1961,0.00064591697
TAZ,1962,0.00063933007
TAZ,1963,0.00069092563
TAZ,1964,0.00069535256
TAZ,1965,0.00074015377
TAZ,1966,0.00075537275
TAZ,1967,0.00077349396
TAZ,1968,0.00093535898
TAZ,1969,0.00095357571
TAZ,1970,0.00094279298
TAZ,1971,0.0009780135
TAZ,1972,0.0010282322
TAZ,1973,0.0010533654
TAZ,1974,0.0010344099
TAZ,1975,0.0010739043
TAZ,1976,0.001166531
TAZ,1977,0.0012273232
TAZ,1978,0.0014893191
TAZ,1979,0.0014230196
TAZ,1980,0.0014517248
TAZ,1981,0.0013789156
TAZ,1982,0.0013800962
TAZ,1983,0.0016467412
TAZ,1984,0.0013966887
TAZ,1985,0.001499814
TAZ,1986,0.0015337365
TAZ,1987,0.0014810717
TAZ,1988,0.0014867813
TAZ,1989,0.0015562699
TAZ,1990,0.0015829854
TAZ,1991,0.0017303819
TAZ,1992,0.0017589107
TAZ,1993,0.001787731
TAZ,1994,0.0018489449
TAZ,1995,0.0018787412
TAZ,1996,0.001890589
TAZ,1997,0.0017943707
TAZ,1998,0.0018358049
TAZ,1999,0.001857381
TAZ,2000,0.0018541329
TAZ,2001,0.0018240635
TAZ,2002,0.0017635195
TAZ,2003,0.0018090276
TAZ,2004,0.0018314249
TAZ,2005,0.001825758
TAZ,2006,0.0018564994
TAZ,2007,0.0018895761
TAZ,2008,0.0019435401
TAZ,2009,0.0019858647
TAZ,2010,0.0020362067
TAZ,2011,0.0020466247
TAZ,2012,0.0021083048
TAZ,2013,0.0021701164
TAZ,2014,0.0022222975
TAZ,2015,0.0022743172
TAZ,2016,0.0023353074
ZAN,1963,0.000017488652
ZAN,1964,0.000017374721
BUI,1962,0.00017459255
BUI,1963,0.00018189874
BUI,1964,0.00018108518
BUI,1965,0.00018293881
BUI,1966,0.00017957152
BUI,1967,0.00017912475
BUI,1968,0.00017855735
BUI,1969,0.00017871498
BUI,1970,0.0001894755
BUI,1971,0.00017851475
BUI,1972,0.00018038454
BUI,1973,0.0001804668
BUI,1974,0.00019444464
BUI,1975,0.000207295
BUI,1976,0.00020775464
BUI,1977,0.0002165335
BUI,1978,0.00020953568
BUI,1979,0.00020918176
BUI,1980,0.00023114118
BUI,1981,0.00022913236
BUI,1982,0.00023210509
BUI,1983,0.00023482539
BUI,1984,0.00023696737
BUI,1985,0.00024504811
BUI,1986,0.00026046691
BUI,1987,0.00026729205
BUI,1988,0.00028224554
BUI,1989,0.00029346094
BUI,1990,0.0003010763
BUI,1991,0.00031587141
BUI,1992,0.00038856579
BUI,1993,0.0003295129
BUI,1994,0.00036211227
BUI,1995,0.00040287242
BUI,1996,0.00043094644
BUI,1997,0.00051575538
BUI,1998,0.00052951887
BUI,1999,0.00055659818
BUI,2000,0.00055181101
BUI,2001,0.00063096877
BUI,2002,0.00063830655
BUI,2003,0.00067124795
BUI,2004,0.0006782203
BUI,2005,0.00069773331
BUI,2006,0.00070704083
BUI,2007,0.00058173231
BUI,2008,0.00058259093
BUI,2009,0.00045735654
BUI,2010,0.00046185139
BUI,2011,0.00047178403
BUI,2012,0.00046808421
BUI,2013,0.00046027495
BUI,2014,0.00046527432
BUI,2015,0.0004740115
BUI,2016,0.00048275059
RWA,1962,0.00016205976
RWA,1963,0.00016611299
RWA,1964,0.00017594793
